step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
26,16.4237,5.7466,5.0282,1778561452.592,,
26,20.8934,4.5172,3.9526,1778561452.636,,
26,20.1972,4.6729,4.0888,1778561452.676,,
26,3.935,23.9845,20.9865,1778561452.693,,
26,29.4415,3.2057,2.805,1778561452.724,,
26,137.6272,7.6342,6.6799,1778561452.864,7.224,64
27,32.3633,2.9163,2.5517,1778561453.472,,
27,25.6716,3.6764,3.2169,1778561453.504,,
27,19.8735,4.749,4.1554,1778561453.552,,
27,15.2579,6.1856,5.4124,1778561453.584,,
27,26.1452,3.6098,3.1586,1778561453.624,,
27,18.6209,5.0685,4.4349,1778561453.656,,
27,15.397,6.1298,5.3635,1778561453.684,,
27,19.6082,4.8133,4.2116,1778561453.728,,
27,34.5138,2.7346,2.3927,1778561453.776,,
27,28.1066,3.3579,2.9382,1778561453.818,,
27,19.3738,4.8715,4.2626,1778561453.848,,
27,14.2242,6.6352,5.8058,1778561453.876,,
27,15.8844,5.9417,5.199,1778561453.911,,
27,15.3809,6.1362,5.3692,1778561453.944,,
27,10.5492,8.9467,7.8283,1778561453.961,,
27,17.4584,5.406,4.7302,1778561453.98,,
27,131.1101,8.0137,7.012,1778561454.113,7.224,64
28,16.5053,5.7181,5.0034,1778561454.68,,
28,6.0744,15.5373,13.5952,1778561454.698,,
28,11.424,8.2616,7.2289,1778561454.724,,
28,13.8214,6.8285,5.975,1778561454.758,,
28,20.5895,4.5839,4.0109,1778561454.805,,
28,17.1694,5.497,4.8099,1778561454.837,,
28,19.7687,4.7742,4.1774,1778561454.872,,
28,22.3951,4.2143,3.6875,1778561454.924,,
28,20.2012,4.672,4.088,1778561454.976,,
28,18.4308,5.1208,4.4807,1778561455.02,,
28,21.646,4.3602,3.8151,1778561455.056,,
28,18.8072,5.0183,4.391,1778561455.084,,
28,19.6161,4.8114,4.2099,1778561455.116,,
28,23.6858,3.9847,3.4866,1778561455.152,,
28,26.4636,3.5664,3.1206,1778561455.202,,
28,15.7306,5.9998,5.2498,1778561455.22,,
28,162.1782,6.4785,5.6687,1778561455.384,7.224,64
29,19.2674,4.8984,4.2861,1778561455.979,,
29,18.8655,5.0028,4.3774,1778561456.012,,
29,31.9556,2.9535,2.5843,1778561456.084,,
29,25.5677,3.6914,3.23,1778561456.121,,
29,20.453,4.6145,4.0377,1778561456.164,,
29,12.0428,7.837,6.8574,1778561456.204,,
29,16.4765,5.7282,5.0121,1778561456.252,,
29,23.4752,4.0204,3.5179,1778561456.292,,
29,14.2251,6.6347,5.8054,1778561456.34,,
29,20.6851,4.5627,3.9924,1778561456.373,,
29,17.5892,5.3658,4.6951,1778561456.42,,
29,25.4066,3.7148,3.2504,1778561456.459,,
29,15.9096,5.9323,5.1907,1778561456.488,,
29,19.1501,4.9284,4.3124,1778561456.528,,
29,14.0986,6.6943,5.8575,1778561456.556,,
29,11.7081,8.0611,7.0535,1778561456.575,,
29,106.5628,9.8597,8.6272,1778561456.684,7.224,64
30,23.2584,4.0579,3.5507,1778561457.312,,
30,30.0832,3.1373,2.7451,1778561457.356,,
30,27.1433,3.4771,3.0425,1778561457.398,,
30,23.6496,3.9908,3.4919,1778561457.444,,
30,19.8136,4.7634,4.168,1778561457.476,,
30,23.419,4.0301,3.5263,1778561457.528,,
30,19.4347,4.8563,4.2492,1778561457.561,,
30,20.5576,4.591,4.0171,1778561457.608,,
30,19.5868,4.8185,4.2162,1778561457.643,,
30,19.6578,4.8012,4.201,1778561457.692,,
30,18.0647,5.2246,4.5715,1778561457.724,,
30,19.4451,4.8537,4.247,1778561457.756,,
30,23.3422,4.0433,3.5379,1778561457.793,,
30,27.8328,3.391,2.9671,1778561457.84,,
30,28.2668,3.3389,2.9215,1778561457.892,,
30,25.9988,3.6302,3.1764,1778561457.92,,
30,143.6722,7.313,6.3989,1778561458.066,7.224,64
31,27.2188,3.4675,3.034,1778561458.704,,
31,29.0772,3.2458,2.8401,1778561458.745,,
31,13.6615,6.9084,6.0449,1778561458.774,,
31,16.1143,5.8569,5.1248,1778561458.796,,
