step,rank,mode,allreduce_ms,dma_ms,overlap_ms,stall_ms,wall_s
107,3,tempo,11.9291,20.3756,0.0,0.0,0.032337
108,0,tempo,11.9866,20.376,0.0,0.0,0.032398
108,1,tempo,11.9405,20.3777,0.0,0.0,0.032352
108,2,tempo,12.1048,20.4374,0.0,0.0,0.032575
108,3,tempo,12.044,20.4244,0.0,0.0,0.032503
109,0,tempo,11.6578,20.3757,0.0,0.0,0.032065
109,1,tempo,11.813,20.3753,0.0,0.0,0.032217
109,2,tempo,11.3591,20.3757,0.0,0.0,0.031763
109,3,tempo,11.2781,20.3916,0.0,0.0,0.031702
110,0,tempo,12.9393,20.4236,0.0,0.0,0.033395
110,1,tempo,13.2323,20.3875,0.0,0.0,0.033655
110,2,tempo,13.6408,20.397,0.0,0.0,0.034073
110,3,tempo,13.3147,20.3756,0.0,0.0,0.033724
111,0,tempo,12.0895,20.3756,0.0,0.0,0.032497
111,1,tempo,11.6678,20.3754,0.0,0.0,0.032077
